date,store_id,item_id,actual_demand,forecast
2018-01-05,1,3,,26.71452624676523
2018-01-06,1,3,,26.61240567957414
2018-01-07,1,3,,26.512746782441376
2018-01-08,1,3,,26.41549021551363
2018-01-09,1,3,,26.320578069356028
2018-01-10,1,3,,26.227953830471108
2018-01-11,1,3,,26.137562347649048
2018-01-12,1,3,,26.049349799128965
2018-01-13,1,3,,25.96326366055189
2018-01-14,1,3,,25.87925267368617
2018-01-15,1,3,,25.797266815906845
2018-01-16,1,3,,25.717257270410666
2018-01-17,1,3,,25.639176397149132
2018-01-18,1,3,,25.562977704462213
2018-01-19,1,3,,25.488615821395825
2018-01-20,1,3,,25.41604647068663
2018-01-21,1,3,,25.345226442398047
2018-01-22,1,3,,25.276113568191768
2018-01-23,1,3,,25.208666696219495
2018-01-24,1,3,,25.142845666619905
2018-01-25,1,3,,25.078611287606286
2018-01-26,1,3,,25.015925312130584
2018-01-27,1,3,,24.954750415109984
2018-01-28,1,3,,24.895050171202453
2018-01-29,1,3,,24.836789033118006
2018-01-30,1,3,,24.779932310452818
2013-01-01,2,3,19.0,
2013-01-02,2,3,32.0,
2013-01-03,2,3,26.0,
2013-01-04,2,3,34.0,
2013-01-05,2,3,25.0,
2013-01-06,2,3,27.0,
2013-01-07,2,3,29.0,
2013-01-08,2,3,20.0,
2013-01-09,2,3,18.0,
2013-01-10,2,3,23.0,
2013-01-11,2,3,35.0,
2013-01-12,2,3,33.0,
2013-01-13,2,3,44.0,
2013-01-14,2,3,25.0,
2013-01-15,2,3,32.0,
2013-01-16,2,3,16.0,
2013-01-17,2,3,23.0,
2013-01-18,2,3,24.0,
2013-01-19,2,3,19.0,
2013-01-20,2,3,33.0,
2013-01-21,2,3,28.0,
2013-01-22,2,3,17.0,
2013-01-23,2,3,23.0,
2013-01-24,2,3,25.0,
2013-01-25,2,3,28.0,
2013-01-26,2,3,33.0,
2013-01-27,2,3,30.0,
2013-01-28,2,3,22.0,
2013-01-29,2,3,19.0,
2013-01-30,2,3,25.0,
2013-01-31,2,3,24.0,
2013-02-01,2,3,24.0,
2013-02-02,2,3,42.0,
2013-02-03,2,3,36.0,
2013-02-04,2,3,25.0,
2013-02-05,2,3,29.0,
2013-02-06,2,3,29.0,
2013-02-07,2,3,28.0,
2013-02-08,2,3,33.0,
2013-02-09,2,3,27.0,
2013-02-10,2,3,43.0,
2013-02-11,2,3,29.0,
2013-02-12,2,3,26.0,
2013-02-13,2,3,26.0,
2013-02-14,2,3,24.0,
2013-02-15,2,3,42.0,
2013-02-16,2,3,32.0,
2013-02-17,2,3,43.0,
2013-02-18,2,3,18.0,
2013-02-19,2,3,35.0,
2013-02-20,2,3,23.0,
2013-02-21,2,3,30.0,
2013-02-22,2,3,30.0,
2013-02-23,2,3,31.0,
2013-02-24,2,3,48.0,
2013-02-25,2,3,26.0,
2013-02-26,2,3,19.0,
2013-02-27,2,3,27.0,
2013-02-28,2,3,23.0,
2013-03-01,2,3,42.0,
2013-03-02,2,3,35.0,
2013-03-03,2,3,41.0,
2013-03-04,2,3,26.0,
2013-03-05,2,3,32.0,
2013-03-06,2,3,22.0,
2013-03-07,2,3,25.0,
2013-03-08,2,3,38.0,
2013-03-09,2,3,43.0,
2013-03-10,2,3,45.0,
2013-03-11,2,3,31.0,
2013-03-12,2,3,30.0,
2013-03-13,2,3,37.0,
2013-03-14,2,3,28.0,
2013-03-15,2,3,37.0,
2013-03-16,2,3,43.0,
2013-03-17,2,3,43.0,
2013-03-18,2,3,40.0,
2013-03-19,2,3,35.0,
2013-03-20,2,3,35.0,
2013-03-21,2,3,41.0,
2013-03-22,2,3,33.0,
2013-03-23,2,3,35.0,
2013-03-24,2,3,46.0,
2013-03-25,2,3,33.0,
2013-03-26,2,3,35.0,
2013-03-27,2,3,28.0,
2013-03-28,2,3,33.0,
2013-03-29,2,3,20.0,
2013-03-30,2,3,47.0,
2013-03-31,2,3,40.0,
2013-04-01,2,3,25.0,
2013-04-02,2,3,37.0,
2013-04-03,2,3,42.0,
2013-04-04,2,3,37.0,
2013-04-05,2,3,45.0,
2013-04-06,2,3,52.0,
2013-04-07,2,3,52.0,
2013-04-08,2,3,25.0,
2013-04-09,2,3,29.0,
2013-04-10,2,3,40.0,
2013-04-11,2,3,27.0,
2013-04-12,2,3,51.0,
2013-04-13,2,3,52.0,
2013-04-14,2,3,55.0,
2013-04-15,2,3,40.0,
2013-04-16,2,3,28.0,
2013-04-17,2,3,49.0,
2013-04-18,2,3,46.0,
2013-04-19,2,3,46.0,
2013-04-20,2,3,45.0,
2013-04-21,2,3,48.0,
2013-04-22,2,3,33.0,
2013-04-23,2,3,24.0,
2013-04-24,2,3,27.0,
2013-04-25,2,3,36.0,
2013-04-26,2,3,47.0,
2013-04-27,2,3,51.0,
2013-04-28,2,3,52.0,
2013-04-29,2,3,32.0,
2013-04-30,2,3,51.0,
2013-05-01,2,3,43.0,
2013-05-02,2,3,48.0,
2013-05-03,2,3,39.0,
2013-05-04,2,3,46.0,
2013-05-05,2,3,51.0,
2013-05-06,2,3,34.0,
2013-05-07,2,3,35.0,
2013-05-08,2,3,40.0,
2013-05-09,2,3,31.0,
2013-05-10,2,3,46.0,
2013-05-11,2,3,37.0,
2013-05-12,2,3,59.0,
2013-05-13,2,3,35.0,
2013-05-14,2,3,40.0,
2013-05-15,2,3,46.0,
2013-05-16,2,3,32.0,
2013-05-17,2,3,46.0,
2013-05-18,2,3,58.0,
2013-05-19,2,3,44.0,
2013-05-20,2,3,40.0,
2013-05-21,2,3,36.0,
2013-05-22,2,3,45.0,
2013-05-23,2,3,43.0,
2013-05-24,2,3,56.0,
2013-05-25,2,3,39.0,
2013-05-26,2,3,65.0,
2013-05-27,2,3,24.0,
2013-05-28,2,3,45.0,
2013-05-29,2,3,44.0,
2013-05-30,2,3,33.0,
2013-05-31,2,3,45.0,
2013-06-01,2,3,66.0,
2013-06-02,2,3,61.0,
2013-06-03,2,3,40.0,
2013-06-04,2,3,51.0,
2013-06-05,2,3,40.0,
2013-06-06,2,3,44.0,
2013-06-07,2,3,59.0,
2013-06-08,2,3,58.0,
2013-06-09,2,3,57.0,
2013-06-10,2,3,36.0,
2013-06-11,2,3,46.0,
2013-06-12,2,3,38.0,
2013-06-13,2,3,41.0,
2013-06-14,2,3,42.0,
2013-06-15,2,3,48.0,
2013-06-16,2,3,47.0,
2013-06-17,2,3,44.0,
2013-06-18,2,3,33.0,
2013-06-19,2,3,35.0,
2013-06-20,2,3,38.0,
2013-06-21,2,3,52.0,
2013-06-22,2,3,57.0,
2013-06-23,2,3,72.0,
2013-06-24,2,3,38.0,
2013-06-25,2,3,45.0,
2013-06-26,2,3,39.0,
2013-06-27,2,3,40.0,
2013-06-28,2,3,59.0,
2013-06-29,2,3,49.0,
2013-06-30,2,3,54.0,
2013-07-01,2,3,30.0,
2013-07-02,2,3,46.0,
2013-07-03,2,3,57.0,
2013-07-04,2,3,45.0,
2013-07-05,2,3,41.0,
2013-07-06,2,3,67.0,
2013-07-07,2,3,59.0,
2013-07-08,2,3,43.0,
2013-07-09,2,3,59.0,
2013-07-10,2,3,48.0,
2013-07-11,2,3,58.0,
2013-07-12,2,3,65.0,
2013-07-13,2,3,50.0,
2013-07-14,2,3,60.0,
2013-07-15,2,3,52.0,
2013-07-16,2,3,43.0,
2013-07-17,2,3,40.0,
2013-07-18,2,3,57.0,
2013-07-19,2,3,54.0,
2013-07-20,2,3,65.0,
2013-07-21,2,3,56.0,
2013-07-22,2,3,44.0,
2013-07-23,2,3,50.0,
2013-07-24,2,3,45.0,
2013-07-25,2,3,48.0,
2013-07-26,2,3,51.0,
2013-07-27,2,3,80.0,
2013-07-28,2,3,62.0,
2013-07-29,2,3,39.0,
2013-07-30,2,3,31.0,
2013-07-31,2,3,38.0,
2013-08-01,2,3,49.0,
2013-08-02,2,3,44.0,
2013-08-03,2,3,50.0,
2013-08-04,2,3,49.0,
2013-08-05,2,3,31.0,
2013-08-06,2,3,49.0,
2013-08-07,2,3,39.0,
2013-08-08,2,3,37.0,
2013-08-09,2,3,46.0,
2013-08-10,2,3,58.0,
2013-08-11,2,3,42.0,
2013-08-12,2,3,35.0,
2013-08-13,2,3,36.0,
2013-08-14,2,3,24.0,
2013-08-15,2,3,33.0,
2013-08-16,2,3,56.0,
2013-08-17,2,3,55.0,
2013-08-18,2,3,55.0,
2013-08-19,2,3,41.0,
2013-08-20,2,3,38.0,
2013-08-21,2,3,49.0,
2013-08-22,2,3,43.0,
2013-08-23,2,3,38.0,
2013-08-24,2,3,49.0,
2013-08-25,2,3,41.0,
2013-08-26,2,3,37.0,
2013-08-27,2,3,36.0,
2013-08-28,2,3,39.0,
2013-08-29,2,3,46.0,
2013-08-30,2,3,38.0,
2013-08-31,2,3,44.0,
2013-09-01,2,3,36.0,
2013-09-02,2,3,35.0,
2013-09-03,2,3,42.0,
2013-09-04,2,3,57.0,
2013-09-05,2,3,36.0,
2013-09-06,2,3,41.0,
2013-09-07,2,3,50.0,
2013-09-08,2,3,40.0,
2013-09-09,2,3,37.0,
2013-09-10,2,3,31.0,
2013-09-11,2,3,40.0,
2013-09-12,2,3,37.0,
2013-09-13,2,3,39.0,
2013-09-14,2,3,44.0,
2013-09-15,2,3,47.0,
2013-09-16,2,3,37.0,
2013-09-17,2,3,34.0,
2013-09-18,2,3,46.0,
2013-09-19,2,3,28.0,
2013-09-20,2,3,32.0,
2013-09-21,2,3,55.0,
2013-09-22,2,3,34.0,
2013-09-23,2,3,34.0,
2013-09-24,2,3,51.0,
2013-09-25,2,3,44.0,
2013-09-26,2,3,44.0,
2013-09-27,2,3,46.0,
2013-09-28,2,3,48.0,
2013-09-29,2,3,58.0,
2013-09-30,2,3,33.0,
2013-10-01,2,3,35.0,
2013-10-02,2,3,35.0,
2013-10-03,2,3,35.0,
2013-10-04,2,3,34.0,
2013-10-05,2,3,47.0,
2013-10-06,2,3,47.0,
2013-10-07,2,3,33.0,
2013-10-08,2,3,36.0,
2013-10-09,2,3,39.0,
2013-10-10,2,3,30.0,
2013-10-11,2,3,44.0,
2013-10-12,2,3,36.0,
2013-10-13,2,3,48.0,
2013-10-14,2,3,37.0,
2013-10-15,2,3,42.0,
2013-10-16,2,3,32.0,
2013-10-17,2,3,30.0,
2013-10-18,2,3,43.0,
2013-10-19,2,3,44.0,
2013-10-20,2,3,46.0,
2013-10-21,2,3,31.0,
2013-10-22,2,3,34.0,
2013-10-23,2,3,40.0,
2013-10-24,2,3,46.0,
2013-10-25,2,3,40.0,
2013-10-26,2,3,36.0,
2013-10-27,2,3,29.0,
2013-10-28,2,3,21.0,
2013-10-29,2,3,37.0,
2013-10-30,2,3,41.0,
2013-10-31,2,3,31.0,
2013-11-01,2,3,35.0,
2013-11-02,2,3,49.0,
2013-11-03,2,3,45.0,
2013-11-04,2,3,23.0,
2013-11-05,2,3,39.0,
2013-11-06,2,3,50.0,
2013-11-07,2,3,44.0,
2013-11-08,2,3,52.0,
2013-11-09,2,3,68.0,
2013-11-10,2,3,46.0,
2013-11-11,2,3,21.0,
2013-11-12,2,3,35.0,
2013-11-13,2,3,29.0,
2013-11-14,2,3,40.0,
2013-11-15,2,3,42.0,
2013-11-16,2,3,37.0,
2013-11-17,2,3,50.0,
2013-11-18,2,3,33.0,
2013-11-19,2,3,43.0,
2013-11-20,2,3,32.0,
2013-11-21,2,3,39.0,
2013-11-22,2,3,42.0,
2013-11-23,2,3,52.0,
2013-11-24,2,3,39.0,
2013-11-25,2,3,45.0,
2013-11-26,2,3,32.0,
2013-11-27,2,3,40.0,
2013-11-28,2,3,42.0,
2013-11-29,2,3,47.0,
2013-11-30,2,3,40.0,
2013-12-01,2,3,31.0,
2013-12-02,2,3,16.0,
2013-12-03,2,3,27.0,
2013-12-04,2,3,25.0,
2013-12-05,2,3,26.0,
2013-12-06,2,3,38.0,
2013-12-07,2,3,45.0,
2013-12-08,2,3,39.0,
2013-12-09,2,3,28.0,
2013-12-10,2,3,23.0,
2013-12-11,2,3,22.0,
2013-12-12,2,3,30.0,
2013-12-13,2,3,28.0,
2013-12-14,2,3,39.0,
2013-12-15,2,3,44.0,
2013-12-16,2,3,23.0,
2013-12-17,2,3,25.0,
2013-12-18,2,3,25.0,
2013-12-19,2,3,37.0,
2013-12-20,2,3,28.0,
2013-12-21,2,3,37.0,
2013-12-22,2,3,39.0,
2013-12-23,2,3,26.0,
2013-12-24,2,3,22.0,
2013-12-25,2,3,24.0,
2013-12-26,2,3,24.0,
2013-12-27,2,3,26.0,
2013-12-28,2,3,20.0,
2013-12-29,2,3,32.0,
2013-12-30,2,3,20.0,
2013-12-31,2,3,24.0,
2014-01-01,2,3,32.0,
2014-01-02,2,3,36.0,
2014-01-03,2,3,29.0,
2014-01-04,2,3,33.0,
2014-01-05,2,3,31.0,
2014-01-06,2,3,19.0,
2014-01-07,2,3,24.0,
2014-01-08,2,3,38.0,
2014-01-09,2,3,21.0,
2014-01-10,2,3,39.0,
2014-01-11,2,3,37.0,
2014-01-12,2,3,30.0,
2014-01-13,2,3,28.0,
2014-01-14,2,3,25.0,
2014-01-15,2,3,25.0,
2014-01-16,2,3,30.0,
2014-01-17,2,3,35.0,
2014-01-18,2,3,24.0,
2014-01-19,2,3,34.0,
2014-01-20,2,3,34.0,
2014-01-21,2,3,21.0,
2014-01-22,2,3,30.0,
2014-01-23,2,3,23.0,
2014-01-24,2,3,38.0,
2014-01-25,2,3,33.0,
2014-01-26,2,3,38.0,
2014-01-27,2,3,20.0,
2014-01-28,2,3,19.0,
2014-01-29,2,3,31.0,
2014-01-30,2,3,26.0,
2014-01-31,2,3,36.0,
2014-02-01,2,3,34.0,
2014-02-02,2,3,46.0,
2014-02-03,2,3,27.0,
2014-02-04,2,3,26.0,
2014-02-05,2,3,33.0,
2014-02-06,2,3,32.0,
2014-02-07,2,3,26.0,
2014-02-08,2,3,33.0,
2014-02-09,2,3,41.0,
2014-02-10,2,3,22.0,
2014-02-11,2,3,25.0,
2014-02-12,2,3,31.0,
2014-02-13,2,3,38.0,
2014-02-14,2,3,35.0,
2014-02-15,2,3,30.0,
2014-02-16,2,3,30.0,
2014-02-17,2,3,35.0,
2014-02-18,2,3,33.0,
2014-02-19,2,3,26.0,
2014-02-20,2,3,37.0,
2014-02-21,2,3,35.0,
2014-02-22,2,3,47.0,
2014-02-23,2,3,46.0,
2014-02-24,2,3,30.0,
2014-02-25,2,3,27.0,
2014-02-26,2,3,31.0,
2014-02-27,2,3,38.0,
2014-02-28,2,3,39.0,
2014-03-01,2,3,58.0,
2014-03-02,2,3,54.0,
2014-03-03,2,3,40.0,
2014-03-04,2,3,34.0,
2014-03-05,2,3,40.0,
2014-03-06,2,3,30.0,
2014-03-07,2,3,45.0,
2014-03-08,2,3,47.0,
2014-03-09,2,3,47.0,
2014-03-10,2,3,29.0,
2014-03-11,2,3,37.0,
2014-03-12,2,3,40.0,
2014-03-13,2,3,41.0,
2014-03-14,2,3,45.0,
2014-03-15,2,3,38.0,
2014-03-16,2,3,45.0,
2014-03-17,2,3,41.0,
2014-03-18,2,3,33.0,
2014-03-19,2,3,36.0,
2014-03-20,2,3,42.0,
2014-03-21,2,3,53.0,
2014-03-22,2,3,43.0,
2014-03-23,2,3,53.0,
2014-03-24,2,3,36.0,
2014-03-25,2,3,39.0,
2014-03-26,2,3,44.0,
2014-03-27,2,3,43.0,
2014-03-28,2,3,30.0,
2014-03-29,2,3,40.0,
2014-03-30,2,3,46.0,
2014-03-31,2,3,40.0,
2014-04-01,2,3,36.0,
2014-04-02,2,3,35.0,
2014-04-03,2,3,37.0,
2014-04-04,2,3,55.0,
2014-04-05,2,3,48.0,
2014-04-06,2,3,61.0,
2014-04-07,2,3,51.0,
2014-04-08,2,3,42.0,
2014-04-09,2,3,51.0,
2014-04-10,2,3,51.0,
2014-04-11,2,3,46.0,
2014-04-12,2,3,43.0,
2014-04-13,2,3,62.0,
2014-04-14,2,3,50.0,
2014-04-15,2,3,51.0,
2014-04-16,2,3,40.0,
2014-04-17,2,3,54.0,
2014-04-18,2,3,39.0,
2014-04-19,2,3,52.0,
2014-04-20,2,3,51.0,
2014-04-21,2,3,42.0,
2014-04-22,2,3,38.0,
2014-04-23,2,3,37.0,
2014-04-24,2,3,42.0,
2014-04-25,2,3,59.0,
2014-04-26,2,3,43.0,
2014-04-27,2,3,73.0,
2014-04-28,2,3,35.0,
2014-04-29,2,3,45.0,
2014-04-30,2,3,43.0,
2014-05-01,2,3,38.0,
2014-05-02,2,3,59.0,
2014-05-03,2,3,45.0,
2014-05-04,2,3,65.0,
2014-05-05,2,3,46.0,
2014-05-06,2,3,37.0,
2014-05-07,2,3,37.0,
2014-05-08,2,3,50.0,
2014-05-09,2,3,45.0,
2014-05-10,2,3,44.0,
2014-05-11,2,3,53.0,
2014-05-12,2,3,44.0,
2014-05-13,2,3,45.0,
2014-05-14,2,3,50.0,
2014-05-15,2,3,45.0,
2014-05-16,2,3,53.0,
2014-05-17,2,3,49.0,
2014-05-18,2,3,65.0,
2014-05-19,2,3,34.0,
2014-05-20,2,3,45.0,
2014-05-21,2,3,58.0,
2014-05-22,2,3,41.0,
2014-05-23,2,3,59.0,
2014-05-24,2,3,61.0,
2014-05-25,2,3,57.0,
2014-05-26,2,3,38.0,
2014-05-27,2,3,60.0,
2014-05-28,2,3,46.0,
2014-05-29,2,3,48.0,
2014-05-30,2,3,53.0,
2014-05-31,2,3,48.0,
2014-06-01,2,3,69.0,
2014-06-02,2,3,32.0,
2014-06-03,2,3,48.0,
2014-06-04,2,3,49.0,
2014-06-05,2,3,69.0,
2014-06-06,2,3,52.0,
2014-06-07,2,3,67.0,
2014-06-08,2,3,73.0,
2014-06-09,2,3,55.0,
2014-06-10,2,3,59.0,
2014-06-11,2,3,62.0,
2014-06-12,2,3,52.0,
2014-06-13,2,3,55.0,
2014-06-14,2,3,73.0,
2014-06-15,2,3,59.0,
2014-06-16,2,3,36.0,
2014-06-17,2,3,64.0,
2014-06-18,2,3,42.0,
2014-06-19,2,3,65.0,
2014-06-20,2,3,72.0,
2014-06-21,2,3,57.0,
2014-06-22,2,3,63.0,
2014-06-23,2,3,41.0,
2014-06-24,2,3,57.0,
2014-06-25,2,3,38.0,
2014-06-26,2,3,53.0,
2014-06-27,2,3,60.0,
2014-06-28,2,3,73.0,
2014-06-29,2,3,58.0,
2014-06-30,2,3,50.0,
2014-07-01,2,3,48.0,
2014-07-02,2,3,48.0,
2014-07-03,2,3,52.0,
2014-07-04,2,3,87.0,
2014-07-05,2,3,57.0,
2014-07-06,2,3,78.0,
2014-07-07,2,3,47.0,
2014-07-08,2,3,59.0,
2014-07-09,2,3,56.0,
2014-07-10,2,3,61.0,
2014-07-11,2,3,52.0,
2014-07-12,2,3,62.0,
2014-07-13,2,3,64.0,
2014-07-14,2,3,45.0,
2014-07-15,2,3,47.0,
2014-07-16,2,3,54.0,
2014-07-17,2,3,75.0,
2014-07-18,2,3,53.0,
2014-07-19,2,3,65.0,
2014-07-20,2,3,63.0,
2014-07-21,2,3,53.0,
2014-07-22,2,3,67.0,
2014-07-23,2,3,39.0,
2014-07-24,2,3,67.0,
2014-07-25,2,3,79.0,
2014-07-26,2,3,53.0,
2014-07-27,2,3,71.0,
2014-07-28,2,3,47.0,
2014-07-29,2,3,50.0,
2014-07-30,2,3,61.0,
2014-07-31,2,3,46.0,
2014-08-01,2,3,61.0,
2014-08-02,2,3,54.0,
2014-08-03,2,3,67.0,
2014-08-04,2,3,47.0,
2014-08-05,2,3,52.0,
2014-08-06,2,3,48.0,
2014-08-07,2,3,60.0,
2014-08-08,2,3,48.0,
2014-08-09,2,3,58.0,
2014-08-10,2,3,52.0,
2014-08-11,2,3,41.0,
2014-08-12,2,3,55.0,
2014-08-13,2,3,45.0,
2014-08-14,2,3,48.0,
2014-08-15,2,3,49.0,
2014-08-16,2,3,44.0,
2014-08-17,2,3,52.0,
2014-08-18,2,3,42.0,
2014-08-19,2,3,52.0,
2014-08-20,2,3,47.0,
2014-08-21,2,3,57.0,
2014-08-22,2,3,52.0,
2014-08-23,2,3,59.0,
2014-08-24,2,3,57.0,
2014-08-25,2,3,39.0,
2014-08-26,2,3,46.0,
2014-08-27,2,3,32.0,
2014-08-28,2,3,53.0,
2014-08-29,2,3,53.0,
2014-08-30,2,3,57.0,
2014-08-31,2,3,60.0,
2014-09-01,2,3,36.0,
2014-09-02,2,3,43.0,
2014-09-03,2,3,44.0,
2014-09-04,2,3,49.0,
2014-09-05,2,3,44.0,
2014-09-06,2,3,48.0,
2014-09-07,2,3,59.0,
2014-09-08,2,3,44.0,
2014-09-09,2,3,39.0,
2014-09-10,2,3,45.0,
2014-09-11,2,3,45.0,
2014-09-12,2,3,58.0,
2014-09-13,2,3,73.0,
2014-09-14,2,3,58.0,
2014-09-15,2,3,39.0,
2014-09-16,2,3,38.0,
2014-09-17,2,3,56.0,
2014-09-18,2,3,50.0,
2014-09-19,2,3,53.0,
2014-09-20,2,3,45.0,
2014-09-21,2,3,48.0,
2014-09-22,2,3,35.0,
2014-09-23,2,3,44.0,
2014-09-24,2,3,51.0,
2014-09-25,2,3,41.0,
2014-09-26,2,3,49.0,
2014-09-27,2,3,42.0,
2014-09-28,2,3,71.0,
2014-09-29,2,3,32.0,
2014-09-30,2,3,58.0,
2014-10-01,2,3,43.0,
2014-10-02,2,3,46.0,
2014-10-03,2,3,55.0,
2014-10-04,2,3,59.0,
2014-10-05,2,3,47.0,
2014-10-06,2,3,25.0,
2014-10-07,2,3,43.0,
2014-10-08,2,3,40.0,
2014-10-09,2,3,48.0,
2014-10-10,2,3,48.0,
2014-10-11,2,3,49.0,
2014-10-12,2,3,50.0,
2014-10-13,2,3,31.0,
2014-10-14,2,3,38.0,
2014-10-15,2,3,50.0,
2014-10-16,2,3,41.0,
2014-10-17,2,3,34.0,
2014-10-18,2,3,52.0,
2014-10-19,2,3,54.0,
2014-10-20,2,3,36.0,
2014-10-21,2,3,36.0,
2014-10-22,2,3,27.0,
2014-10-23,2,3,38.0,
2014-10-24,2,3,48.0,
2014-10-25,2,3,47.0,
2014-10-26,2,3,51.0,
2014-10-27,2,3,30.0,
2014-10-28,2,3,41.0,
2014-10-29,2,3,46.0,
2014-10-30,2,3,50.0,
2014-10-31,2,3,44.0,
2014-11-01,2,3,49.0,
2014-11-02,2,3,56.0,
2014-11-03,2,3,41.0,
2014-11-04,2,3,43.0,
2014-11-05,2,3,53.0,
2014-11-06,2,3,38.0,
2014-11-07,2,3,57.0,
2014-11-08,2,3,43.0,
2014-11-09,2,3,41.0,
2014-11-10,2,3,32.0,
2014-11-11,2,3,48.0,
2014-11-12,2,3,40.0,
2014-11-13,2,3,43.0,
2014-11-14,2,3,59.0,
2014-11-15,2,3,62.0,
2014-11-16,2,3,62.0,
2014-11-17,2,3,35.0,
2014-11-18,2,3,45.0,
2014-11-19,2,3,53.0,
2014-11-20,2,3,53.0,
2014-11-21,2,3,49.0,
2014-11-22,2,3,54.0,
2014-11-23,2,3,61.0,
2014-11-24,2,3,29.0,
2014-11-25,2,3,50.0,
2014-11-26,2,3,46.0,
2014-11-27,2,3,42.0,
2014-11-28,2,3,50.0,
2014-11-29,2,3,51.0,
2014-11-30,2,3,60.0,
2014-12-01,2,3,26.0,
2014-12-02,2,3,35.0,
2014-12-03,2,3,33.0,
2014-12-04,2,3,50.0,
2014-12-05,2,3,27.0,
2014-12-06,2,3,36.0,
2014-12-07,2,3,44.0,
2014-12-08,2,3,27.0,
2014-12-09,2,3,23.0,
2014-12-10,2,3,27.0,
2014-12-11,2,3,36.0,
2014-12-12,2,3,38.0,
2014-12-13,2,3,35.0,
2014-12-14,2,3,36.0,
2014-12-15,2,3,27.0,
2014-12-16,2,3,32.0,
2014-12-17,2,3,30.0,
2014-12-18,2,3,32.0,
2014-12-19,2,3,34.0,
2014-12-20,2,3,29.0,
2014-12-21,2,3,39.0,
2014-12-22,2,3,24.0,
2014-12-23,2,3,31.0,
2014-12-24,2,3,24.0,
2014-12-25,2,3,29.0,
2014-12-26,2,3,34.0,
2014-12-27,2,3,34.0,
2014-12-28,2,3,46.0,
2014-12-29,2,3,19.0,
2014-12-30,2,3,34.0,
2014-12-31,2,3,32.0,
2015-01-01,2,3,32.0,
2015-01-02,2,3,32.0,
2015-01-03,2,3,36.0,
2015-01-04,2,3,36.0,
2015-01-05,2,3,31.0,
2015-01-06,2,3,22.0,
2015-01-07,2,3,25.0,
2015-01-08,2,3,32.0,
2015-01-09,2,3,47.0,
2015-01-10,2,3,39.0,
2015-01-11,2,3,50.0,
2015-01-12,2,3,27.0,
2015-01-13,2,3,28.0,
2015-01-14,2,3,24.0,
2015-01-15,2,3,33.0,
2015-01-16,2,3,40.0,
2015-01-17,2,3,36.0,
2015-01-18,2,3,33.0,
2015-01-19,2,3,24.0,
2015-01-20,2,3,28.0,
2015-01-21,2,3,23.0,
2015-01-22,2,3,39.0,
2015-01-23,2,3,33.0,
2015-01-24,2,3,33.0,
2015-01-25,2,3,53.0,
2015-01-26,2,3,30.0,
2015-01-27,2,3,26.0,
2015-01-28,2,3,30.0,
2015-01-29,2,3,26.0,
2015-01-30,2,3,44.0,
2015-01-31,2,3,42.0,
2015-02-01,2,3,48.0,
2015-02-02,2,3,29.0,
2015-02-03,2,3,27.0,
2015-02-04,2,3,37.0,
2015-02-05,2,3,45.0,
2015-02-06,2,3,30.0,
2015-02-07,2,3,41.0,
2015-02-08,2,3,36.0,
2015-02-09,2,3,26.0,
2015-02-10,2,3,34.0,
2015-02-11,2,3,30.0,
2015-02-12,2,3,38.0,
2015-02-13,2,3,27.0,
2015-02-14,2,3,35.0,
2015-02-15,2,3,33.0,
2015-02-16,2,3,20.0,
2015-02-17,2,3,32.0,
2015-02-18,2,3,39.0,
2015-02-19,2,3,50.0,
2015-02-20,2,3,40.0,
2015-02-21,2,3,37.0,
2015-02-22,2,3,42.0,
2015-02-23,2,3,33.0,
2015-02-24,2,3,36.0,
2015-02-25,2,3,21.0,
2015-02-26,2,3,40.0,
2015-02-27,2,3,38.0,
2015-02-28,2,3,39.0,
2015-03-01,2,3,48.0,
2015-03-02,2,3,31.0,
2015-03-03,2,3,37.0,
2015-03-04,2,3,34.0,
2015-03-05,2,3,43.0,
2015-03-06,2,3,35.0,
2015-03-07,2,3,46.0,
2015-03-08,2,3,53.0,
2015-03-09,2,3,35.0,
2015-03-10,2,3,36.0,
2015-03-11,2,3,31.0,
2015-03-12,2,3,35.0,
2015-03-13,2,3,44.0,
2015-03-14,2,3,59.0,
2015-03-15,2,3,40.0,
2015-03-16,2,3,32.0,
2015-03-17,2,3,41.0,
2015-03-18,2,3,39.0,
2015-03-19,2,3,27.0,
2015-03-20,2,3,51.0,
2015-03-21,2,3,39.0,
2015-03-22,2,3,47.0,
2015-03-23,2,3,35.0,
2015-03-24,2,3,34.0,
2015-03-25,2,3,30.0,
2015-03-26,2,3,38.0,
2015-03-27,2,3,48.0,
2015-03-28,2,3,58.0,
2015-03-29,2,3,41.0,
2015-03-30,2,3,26.0,
2015-03-31,2,3,46.0,
2015-04-01,2,3,45.0,
2015-04-02,2,3,52.0,
2015-04-03,2,3,59.0,
2015-04-04,2,3,64.0,
2015-04-05,2,3,54.0,
2015-04-06,2,3,38.0,
2015-04-07,2,3,38.0,
2015-04-08,2,3,43.0,
2015-04-09,2,3,42.0,
2015-04-10,2,3,45.0,
2015-04-11,2,3,65.0,
2015-04-12,2,3,50.0,
2015-04-13,2,3,27.0,
2015-04-14,2,3,42.0,
2015-04-15,2,3,49.0,
2015-04-16,2,3,40.0,
2015-04-17,2,3,51.0,
2015-04-18,2,3,76.0,
2015-04-19,2,3,63.0,
2015-04-20,2,3,40.0,
2015-04-21,2,3,30.0,
